"Timestamp","Gender","Age Group","What is your current stage in life?","Are you currently a student or staff at any Educational Institution?","Which level of institution are you currently engaged in? (Pick all that apply)","If University was your answer to the previous question, which institution is it?","What is your role within the Education Institution?","Do you reside/stay on campus, or live close by?","On average, how much time do you spend being physically present on campus in a week?","How long are your breaks? (Pick all that apply)","Which do you identify with? (Pick all that apply)","Which of the following stresses you? [General day to day activities (Eating etc)]","Which of the following stresses you? [Studies]","Which of the following stresses you? [Work and Career]","Which of the following stresses you? [Personal Finances ]","Which of the following stresses you? [Other activities, CCA etc]","Which of the following stresses you? [Relationships with Family members]","Which of the following stresses you? [Relationships with Friends]","Which of the following stresses you? [Relationships at Work]","Which of the following stresses you? [Relationships with Romantic partners]","How stressed were you for the past 24 hours?","How stressed were you for the past month?","How important is it for you to actively address stress in your everyday life?","Which of these techniques do you identify with for relaxation? [Breathing control]","Which of these techniques do you identify with for relaxation? [Meditation]","Which of these techniques do you identify with for relaxation? [Body therapy (Massage, Reflexology, etc.)]","Which of these techniques do you identify with for relaxation? [Social Gathering (Meeting friends/partner, etc.)]","Which of these techniques do you identify with for relaxation? [Physical Activity (Sports, Hiking etc) ]","Which of these techniques do you identify with for relaxation? [Therapy ]","Which of these techniques do you identify with for relaxation? [Sleeping]","Do you have a personal technique you use to relax yourself?","If you knew of and have experienced a good solution to relax or lower your stress levels, how much of your time would you allocate for it daily?","Are you actively going for Body therapy to relief stress? (Massage, Reflexology, etc.)","What are your opinions on getting a massage?","What style of massage do you prefer or frequently go to? [Thai]","What style of massage do you prefer or frequently go to? [Chinese (fast paced)]","What style of massage do you prefer or frequently go to? [American]","What style of massage do you prefer or frequently go to? [Japanese (press)]","Would Covid-19 affect your decision to go for therapy sessions?","Would you increase your visiting frequency to massage clinics if (Pick all that apply) [the clinic was closer to your residence?]","Would you increase your visiting frequency to massage clinics if (Pick all that apply) [the clinic was closer to your workplace?]","Would you increase your visiting frequency to massage clinics if (Pick all that apply) [the price was lower?]","Would you increase your visiting frequency to massage clinics if (Pick all that apply) [the time it takes per session is reduced?]","Would you increase your visiting frequency to massage clinics if (Pick all that apply) [your friends or colleagues could easily go with you to a session?]","Would you increase your visiting frequency to massage clinics if (Pick all that apply) [the masseurs are certified?]","Would you increase your visiting frequency to massage clinics if (Pick all that apply) [the clinic was more hygienic and clean?]","Would you increase your visiting frequency to massage clinics if (Pick all that apply) [the clinics were located within teaching institutions?]","How much do you spend at massage clinics per month on average?","How long should a massage session be for you, in order for it to be effective?","Do you think it is important to set your mind and mood right before the massage session begins?","How concerning are these factors to you? [Cleaniless]","How concerning are these factors to you? [Clinic reputation]","How concerning are these factors to you? [Lighting / Mood of the venue]","How concerning are these factors to you? [Whether there are sexually immoral masseurs]","How concerning are these factors to you? [Whether there are same gender masseurs]","How concerning are these factors to you? [Robotic masseurs]","Are there other concerns or worries around getting a massage from a masseur? (optional)","Would you like to answer a few extra survey questions, or would you like to end here?","Do you believe that getting a massage can be a good method to help you relax?","What do you think of these massage styles? [Thai]","What do you think of these massage styles? [Chinese (fast paced)]","What do you think of these massage styles? [American]","What do you think of these massage styles? [Japanese (press)]","If there were pop up massage clinics very near your residence, school or workplace, would you go if [the services are affordable]","If there were pop up massage clinics very near your residence, school or workplace, would you go if [the clinic is clean]","If there were pop up massage clinics very near your residence, school or workplace, would you go if [it has a good reputation]","If there were pop up massage clinics very near your residence, school or workplace, would you go if [the lighting and mood of the venue is good]","If there were pop up massage clinics very near your residence, school or workplace, would you go if [there are no sexually immoral masseurs]","If there were pop up massage clinics very near your residence, school or workplace, would you go if [there are same gender masseurs]","If there were pop up massage clinics very near your residence, school or workplace, would you go if [there are robotic masseurs]","How much time would you be willing to spend to try out the first massage session?","How much time would you be willing to spend in future if the first massage experience was good?","How much do you think each session would cost at a massage clinic?","How much would you be willing to spend at massage clinic per session?","Would you be willing to visit a massage clinic if they were located within the campus of teaching institutions?","What could be the possible barriers that prevent you from going to such a massage facility that is located in the campus of teaching institutions?","Are there other concerns or worries around getting a massage from a masseur? (optional)","Would you like to answer a few extra survey questions, or would you like to end here?","If your local teaching institution had massage facilities within the campus, would you engage in one? Please elaborate.",""
"2022/02/11 12:28:13 AM GMT+8","Female","22-24 Years","I am a student (full time)","Yes","University","National University of Singapore (NUS)","Full Time Student","No I do not, and I live about 2-5 MRT stations away","10-20 Hours","My schedule is not fixed and I have very flexible hours","Stress affects my social interactions;Stress affects my mental and/or emotional health","Not affected by this","Very affected by this","Very affected by this","It affects me occasionally","Not affected by this","It affects me occasionally","Not affected by this","Not affected by this","Very affected by this","4","10","5","Not at all","Not at all","Not at all","Not at all","Sometimes","Not at all","Yes, always","","10-20 Minutes","No","","","","","","","","","","","","","","","","","","","","","","","","","","Maybe","Never heard of it","Never heard of it","Never heard of it","Never heard of it","Maybe","Maybe","Yes, this is important for me","Yes, this is important for me","Yes, this is important for me","Yes, this is important for me","Maybe","10-15 Minutes","15-20 Minutes","$30-$40","$10-$20","Maybe","","","Thank you - End here","",""
"2022/02/11 2:59:34 AM GMT+8","Male","20-22 Years","I am a student (full time)","Yes","University","National University of Singapore (NUS)","Full Time Student","Yes, I stay on campus","20-40 Hours, I work on campus","My schedule is not fixed and I have very flexible hours","Stress affects my daily tasks;Stress affects my social interactions;Stress affects my mental and/or emotional health;Stress affects my physical health","Not affected by this","Very affected by this","It affects me occasionally","Not affected by this","Very affected by this","Not affected by this","It affects me occasionally","Not affected by this","Not affected by this","7","8","5","Sometimes","Sometimes","Not at all","Sometimes","Yes, always","Not at all","Yes, always","music","1-2 Hours","No","","","","","","","","","","","","","","","","","","","","","","","","","","Maybe","Never heard of it","Never heard of it","Never heard of it","Never heard of it","Maybe","Yes, this is important for me","Yes, this is important for me","Yes, this is important for me","Maybe","Not affected by this","Not affected by this","20-30 Minutes","20-30 Minutes","$20-$30","$20-$30","Yes","","","Thank you - End here","",""
"2022/02/11 8:12:53 AM GMT+8","Male","24-26 Years","I am a student (full time)","Yes","University","Others","Full Time Student","No I do not, and I live much further than the above options","Zero, everything is online for me","I only have one lunchbreak of 30 mins to 1 hour","Stress affects my daily tasks;Stress affects my social interactions","Not affected by this","It affects me occasionally","It affects me occasionally","It affects me occasionally","Not affected by this","Very affected by this","It affects me occasionally","It affects me occasionally","Very affected by this","4","6","3","Not at all","Not at all","Not at all","Sometimes","Sometimes","Not at all","Not at all","No","5 Minutes","No","","","","","","","","","","","","","","","","","","","","","","","","","","Yes, absolutely","I have good experiences with it","I have good experiences with it","Never heard of it","Never heard of it","Yes, this is important for me","Maybe","Maybe","Maybe","Not affected by this","Not affected by this","Not affected by this",">1 Hour",">1 Hour","$10-$20","$20-$30","Maybe","Location","","Thank you - End here","",""
"2022/02/11 9:03:56 AM GMT+8","Female","18-20 Years","I am a student (full time)","Yes","University","National University of Singapore (NUS)","Full Time Student","No I do not, and I live much further than the above options","Zero, everything is online for me","I only have one lunchbreak of 30 mins to 1 hour;I have multiple slots of free time between lessons/lectures/tutorials etc","Stress affects my mental and/or emotional health;I am not bothered by stress usually, but it comes up occassionally","Not affected by this","It affects me occasionally","Not affected by this","Not affected by this","Not affected by this","Very affected by this","Not affected by this","Not affected by this","Not affected by this","3","3","4","Sometimes","Sometimes","Not at all","Yes, always","Yes, always","Not at all","Sometimes","","10-20 Minutes","No","","","","","","","","","","","","","","","","","","","","","","","","","","Maybe","I have heard some good news","Never heard of it","I have heard some good news","Never heard of it","Not affected by this","Not affected by this","Not affected by this","Not affected by this","Not affected by this","Not affected by this","Not affected by this","10-15 Minutes","15-20 Minutes","$20-$30","$10-$20","Maybe","","","Thank you - End here","",""
"2022/02/11 11:00:54 AM GMT+8","Male","40-50 Years","I am working (full time)","Yes","University","National University of Singapore (NUS)","Administrative Staff","No I do not, and I live about 2-5 MRT stations away","20-40 Hours, I work on campus","My schedule is not fixed and I have very flexible hours","I am not bothered by stress usually, but it comes up occassionally","Not affected by this","Not affected by this","It affects me occasionally","Not affected by this","Not affected by this","Not affected by this","Not affected by this","It affects me occasionally","Not affected by this","4","4","4","Sometimes","Not at all","Sometimes","Yes, always","Yes, always","Not at all","Yes, always","","5-10 Minutes","No","","","","","","","","","","","","","","","","","","","","","","","","","","Yes, absolutely","I have good experiences with it","Never heard of it","Never heard of it","I have good experiences with it","Maybe","Yes, this is important for me","Yes, this is important for me","Yes, this is important for me","Yes, this is important for me","Not affected by this","Not affected by this","30 Minutes to 1 Hour",">1 Hour","$30-$40","$30-$40","Yes","Timing","","Continue - I want to help you further","If it is good, why not. Can’t go wrong with a good massage and relax in a spa. Good to rejuvenate yourself.",""
"2022/02/11 3:32:44 PM GMT+8","Male",">50 Years","Semi-retired","Yes","University","National University of Singapore (NUS)","Teacher / professor","No I do not, and I live much further than the above options","10-20 Hours","I have lunchbreaks of 1 to 2 hours, and/or including tea breaks","I am not bothered by stress usually, but it comes up occassionally","Not affected by this","Not affected by this","It affects me occasionally","Not affected by this","Not affected by this","It affects me occasionally","Not affected by this","It affects me occasionally","Not affected by this","2","2","5","Not at all","Not at all","Sometimes","Sometimes","Sometimes","Not at all","Sometimes","no","20-30 Minutes","No","","","","","","","","","","","","","","","","","","","","","","","","","","Yes, absolutely","I have good experiences with it","I have good experiences with it","Never heard of it","Never heard of it","Maybe","Yes, this is important for me","Yes, this is important for me","Yes, this is important for me","Yes, this is important for me","Maybe","Maybe","20-30 Minutes","30 Minutes to 1 Hour","$20-$30","$20-$30","Yes","Time constraints","Nil","Thank you - End here","",""
"2022/02/11 5:07:27 PM GMT+8","Female","20-22 Years","I am a student (full time)","Yes","University","National University of Singapore (NUS)","Full Time Student","No I do not, and I live much further than the above options","2-5 Hours","My schedule is not fixed and I have very flexible hours","Stress affects my social interactions;Stress affects my sleep;Stress affects my mental and/or emotional health;Stress affects my physical health","Not affected by this","It affects me occasionally","It affects me occasionally","It affects me occasionally","It affects me occasionally","Very affected by this","Very affected by this","Very affected by this","Not affected by this","5","7","5","Not at all","Not at all","Not at all","Yes, always","Yes, always","Sometimes","Sometimes","listening to music, singing out loud, playing the piano. basically things related to music seems to help me relax a bit.
watch funny videos and shows.","45 Minutes - 1 Hour","No","","","","","","","","","","","","","","","","","","","","","","","","","","Maybe","Never heard of it","Never heard of it","Never heard of it","Never heard of it","Yes, this is important for me","Yes, this is important for me","Yes, this is important for me","Not affected by this","Yes, this is important for me","Yes, this is important for me","Maybe","20-30 Minutes","30 Minutes to 1 Hour",">$50","$20-$30","Maybe","judging gazes from the surroundings, especially since such a facility is novel to have on campus, and may seem suspicious or people may feel awkward to visit.","would be more comfortable with same gender. wouldn't mind opposite gender masseur if there's someone i know and can talk to in the same room.","Continue - I want to help you further","it really depends on the reputation, which includes the quality of the facilities, the professionalism of the masseurs hired (or the effectiveness of those used, if they are robotic ones), and the cost. regarding the cost, i would definitely consider it more if there are discounts offered for the first or first few sessions. personally, i would engage in one only if i really feel the need to (e.g. i haven't had enough exercise that week but also don't have the time to drop by external facilities like gyms and such. so i'll visit the massage facility just to quickly loosen up my muscles), or if i can attend a session with a friend.",""
"2022/02/11 6:14:17 PM GMT+8","Female","26-30 Years","I am a student (full time)","Yes","University","National University of Singapore (NUS)","Full Time Student","Yes, I stay on campus","20-40 Hours, I work on campus","I only have one lunchbreak of 30 mins to 1 hour;My schedule is not fixed and I have very flexible hours","Stress affects my daily tasks;Stress affects my social interactions;Stress affects my sleep;Stress affects my mental and/or emotional health;Stress affects my physical health","Not affected by this","It affects me occasionally","It affects me occasionally","Not affected by this","Not affected by this","It affects me occasionally","It affects me occasionally","It affects me occasionally","It affects me occasionally","8","8","5","Yes, always","Sometimes","Not at all","Sometimes","Yes, always","Not at all","Sometimes","","20-30 Minutes","No","","","","","","","","","","","","","","","","","","","","","","","","","","Maybe","Never heard of it","Never heard of it","Never heard of it","Never heard of it","Yes, this is important for me","Yes, this is important for me","Yes, this is important for me","Yes, this is important for me","Yes, this is important for me","Yes, this is important for me","Maybe","1-5 Minutes","5-10 Minutes","<$10","<$10","Maybe","","","Thank you - End here","",""
"2022/02/11 6:23:44 PM GMT+8","Male","24-26 Years","I am a student (full time)","Yes","University","National University of Singapore (NUS)","Full Time Student","No I do not, and I live about 2-5 MRT stations away","1-2 Hours","I only have one lunchbreak of 30 mins to 1 hour","Stress affects my daily tasks;Stress affects my social interactions;Stress affects my sleep;Stress affects my mental and/or emotional health;Stress affects my physical health","It affects me occasionally","It affects me occasionally","It affects me occasionally","It affects me occasionally","Not affected by this","Very affected by this","Not affected by this","It affects me occasionally","It affects me occasionally","8","9","5","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Yes, always","Music","45 Minutes - 1 Hour","No","","","","","","","","","","","","","","","","","","","","","","","","","","Yes, absolutely","I have good experiences with it","I have good experiences with it","Never heard of it","Never heard of it","Yes, this is important for me","Yes, this is important for me","Yes, this is important for me","Yes, this is important for me","Yes, this is important for me","Maybe","Maybe","10-15 Minutes","30 Minutes to 1 Hour","$40-$50","$10-$20","Yes","covid restrictions","","Continue - I want to help you further","Yes, provided that it is affordable, clean and accessible. Not too dodgy looking.",""
"2022/02/12 12:49:56 PM GMT+8","Male","20-22 Years","I am a student (full time)","Yes","University","National University of Singapore (NUS)","Full Time Student","Yes, I stay on campus","5-10 Hours","I have multiple slots of free time between lessons/lectures/tutorials etc","Stress affects my social interactions;Stress affects my mental and/or emotional health","Not affected by this","Very affected by this","It affects me occasionally","Very affected by this","It affects me occasionally","It affects me occasionally","It affects me occasionally","Not affected by this","It affects me occasionally","5","6","2","Sometimes","Not at all","Not at all","Sometimes","Not at all","Sometimes","Sometimes","","5-10 Minutes","No","","","","","","","","","","","","","","","","","","","","","","","","","","Yes, absolutely","Never heard of it","Never heard of it","Never heard of it","Never heard of it","Yes, this is important for me","Yes, this is important for me","Yes, this is important for me","Maybe","Yes, this is important for me","Not affected by this","Maybe","10-15 Minutes","20-30 Minutes","<$10","<$10","Yes","Primarily cost and reputation","","Thank you - End here","",""
